TIME,value
2020/6/11 11:52,1.5
2020/6/11 12:03,1.1
2020/6/11 12:12,1.5
2020/6/11 12:22,1.1
2020/6/11 12:32,1.5
2020/6/11 12:42,1.1
2020/6/11 12:52,1.5
2020/6/11 13:03,1.4
2020/6/11 13:12,1.5
2020/6/11 13:22,1.4
2020/6/11 13:32,1.5
2020/6/11 13:42,1.3
2020/6/11 13:52,1.1
2020/6/11 14:03,1
2020/6/11 14:12,1.1
2020/6/11 14:22,1.1
2020/6/11 14:32,1.4
2020/6/11 14:42,1.1
2020/6/11 14:52,1.4
2020/6/11 15:03,1.2
2020/6/11 15:12,1.2
2020/6/11 15:22,1.6
2020/6/11 15:32,1.4
2020/6/11 15:42,1.3
2020/6/11 15:52,1.4
2020/6/11 16:04,1.6
2020/6/11 16:12,1.7
2020/6/11 16:22,1.4
2020/6/11 16:32,1.4
2020/6/11 16:42,1.5
2020/6/11 16:52,1.1
2020/6/11 17:03,1.3
2020/6/11 17:12,1.6
2020/6/11 17:22,0.9
2020/6/11 17:32,1
2020/6/11 17:42,1.1
2020/6/11 17:52,1.1
2020/6/11 18:03,1
2020/6/11 18:12,1.3
2020/6/11 18:22,1.3
2020/6/11 18:32,1.2
2020/6/11 18:42,1.3
2020/6/11 18:52,1.5
2020/6/11 19:03,1.5
2020/6/11 19:12,1.3
2020/6/11 19:22,1.3
2020/6/11 19:32,1.2
2020/6/11 19:42,1.7
2020/6/11 19:52,0.6
2020/6/11 20:03,1
2020/6/11 20:13,1.6
2020/6/11 20:22,1.6
2020/6/11 20:32,1.4
2020/6/11 20:42,1.5
2020/6/11 20:52,1.3
2020/6/11 21:03,1.5
2020/6/11 21:12,1.4
2020/6/11 21:22,1.1
2020/6/11 21:32,1.6
2020/6/11 21:42,1.6
2020/6/11 21:52,1.5
2020/6/11 22:03,1.6
2020/6/11 22:12,1.4
2020/6/11 22:22,1.4
2020/6/11 22:32,1.4
2020/6/11 22:42,1.6
2020/6/11 22:52,0.8
2020/6/11 23:03,1.5
2020/6/11 23:12,1.4
2020/6/11 23:22,1.4
2020/6/11 23:32,1.6
2020/6/11 23:42,1.5
2020/6/11 23:52,1.6
2020/6/12 0:04,1.5
2020/6/12 0:12,1.6
2020/6/12 0:22,1.7
2020/6/12 0:32,1.3
2020/6/12 0:42,1.3
2020/6/12 0:52,1.8
2020/6/12 1:03,1.3
2020/6/12 1:12,1
2020/6/12 1:22,1.9
2020/6/12 1:32,1.1
2020/6/12 1:42,1.9
2020/6/12 1:52,1.5
2020/6/12 2:03,1.4
2020/6/12 2:12,2
2020/6/12 2:22,2.6
2020/6/12 2:32,1.4
2020/6/12 2:42,1.4
2020/6/12 2:52,1.9
2020/6/12 3:03,1.2
2020/6/12 3:12,1.9
2020/6/12 3:22,1.5
2020/6/12 3:32,1.5
2020/6/12 3:42,2
2020/6/12 3:52,0.7
2020/6/12 4:03,2.1
2020/6/12 4:12,1.2
2020/6/12 4:22,1.7
2020/6/12 4:32,1.3
2020/6/12 4:42,1.7
2020/6/12 4:52,1
2020/6/12 5:03,1.9
2020/6/12 5:12,1.9
2020/6/12 5:22,1.8
2020/6/12 5:32,1.5
2020/6/12 5:42,1.8
2020/6/12 5:52,1.5
2020/6/12 6:03,1.1
2020/6/12 6:12,1.2
2020/6/12 6:22,1.4
2020/6/12 6:32,1.5
2020/6/12 6:42,1.2
2020/6/12 6:52,1.7
2020/6/12 7:03,1.5
2020/6/12 7:12,1.6
2020/6/12 7:22,1.3
2020/6/12 7:32,1
2020/6/12 7:42,1.3
2020/6/12 7:52,1.3
2020/6/12 8:04,0.9
2020/6/12 8:12,1.5
2020/6/12 8:22,1
2020/6/12 8:32,1.1
2020/6/12 8:42,1.2
2020/6/12 8:52,1
2020/6/12 9:03,1.5
2020/6/12 9:12,1.4
2020/6/12 9:22,1.2
2020/6/12 9:32,1.2
2020/6/12 9:42,1.1
2020/6/12 9:52,1.5
2020/6/12 10:03,1.5
2020/6/12 10:12,1.5
2020/6/12 10:23,0.8
2020/6/12 10:32,1.5
2020/6/12 10:42,1
2020/6/12 10:52,1.2
2020/6/12 11:03,0.9
2020/6/12 11:12,1.3
2020/6/12 11:22,1.1
2020/6/12 11:32,1.2
2020/6/12 11:42,0.7
2020/6/12 11:52,0.7
2020/6/12 12:03,1.1
2020/6/12 12:12,1.5
2020/6/12 12:22,1.4
2020/6/12 12:32,1.2
2020/6/12 12:42,1.3
2020/6/12 12:52,0.6
2020/6/12 13:03,1.3
2020/6/12 13:12,1.3
2020/6/12 13:22,1.3
2020/6/12 13:32,1.4
2020/6/12 13:42,1.4
2020/6/12 13:52,1.2
2020/6/12 14:03,1.3
2020/6/12 14:12,1
2020/6/12 14:22,1.4
2020/6/12 14:32,1.1
2020/6/12 14:42,1.3
2020/6/12 14:52,1.4
2020/6/12 15:03,1.3
2020/6/12 15:13,1.4
2020/6/12 15:22,1.4
2020/6/12 15:32,1.3
2020/6/12 15:42,1.4
2020/6/12 15:52,1.5
2020/6/12 16:04,1.5
2020/6/12 16:12,0.8
2020/6/12 16:22,1.5
2020/6/12 16:32,1.4
2020/6/12 16:42,1.3
2020/6/12 16:52,1.4
2020/6/12 17:03,1.4
2020/6/12 17:12,1.4
2020/6/12 17:22,1.3
2020/6/12 17:32,1.1
2020/6/12 17:42,1.1
2020/6/12 17:52,1.3
2020/6/12 18:03,1.3
2020/6/12 18:12,1.3
2020/6/12 18:22,1.5
2020/6/12 18:32,1.4
2020/6/12 18:42,1.4
2020/6/12 18:52,1.3
2020/6/12 19:03,1.5
2020/6/12 19:12,1.3
2020/6/12 19:22,1.4
2020/6/12 19:32,1.5
2020/6/12 19:42,0.5
2020/6/12 19:52,1.4
2020/6/12 20:03,1.2
2020/6/12 20:12,1.4
2020/6/12 20:22,1.2
2020/6/12 20:32,0.8
2020/6/12 20:42,1.4
2020/6/12 20:52,1.3
2020/6/12 21:03,1.1
2020/6/12 21:12,1.4
2020/6/12 21:22,1.3
2020/6/12 21:32,1
2020/6/12 21:42,1.4
2020/6/12 21:52,1.4
2020/6/12 22:03,1
2020/6/12 22:12,1.4
2020/6/12 22:22,1.3
2020/6/12 22:32,1.5
2020/6/12 22:42,1.5
2020/6/12 22:52,1.2
2020/6/12 23:03,1.3
2020/6/12 23:12,1.4
2020/6/12 23:22,1.2
2020/6/12 23:32,0.8
2020/6/12 23:42,1.3
2020/6/12 23:52,1.5
2020/6/13 0:04,1.7
2020/6/13 0:12,1.8
2020/6/13 0:22,1.6
2020/6/13 0:32,1.7
2020/6/13 0:42,1.7
2020/6/13 0:52,1.6
2020/6/13 1:03,1.8
2020/6/13 1:12,1.8
2020/6/13 1:22,1.6
2020/6/13 1:32,1.9
2020/6/13 1:42,1.8
2020/6/13 1:52,1.8
2020/6/13 2:03,1.8
2020/6/13 2:12,1.8
2020/6/13 2:22,1.8
2020/6/13 2:32,2
2020/6/13 2:42,2
2020/6/13 2:52,2.1
2020/6/13 3:03,1.9
2020/6/13 3:12,1.9
2020/6/13 3:22,1.8
2020/6/13 3:32,1.9
2020/6/13 3:42,1.9
2020/6/13 3:52,2
2020/6/13 4:03,2
2020/6/13 4:12,2.1
2020/6/13 4:22,1.8
2020/6/13 4:32,3
2020/6/13 4:42,2
2020/6/13 4:52,2
2020/6/13 5:03,1.9
2020/6/13 5:12,2
2020/6/13 5:22,1.9
2020/6/13 5:32,2
2020/6/13 5:42,1.9
2020/6/13 5:52,1.9
2020/6/13 6:03,2
2020/6/13 6:12,1.9
2020/6/13 6:22,1.8
2020/6/13 6:32,1.7
2020/6/13 6:42,1.8
2020/6/13 6:52,1.9
2020/6/13 7:03,1.3
2020/6/13 7:12,1.7
2020/6/13 7:22,1.7
2020/6/13 7:32,1.6
2020/6/13 7:42,1.7
2020/6/13 7:52,1.6
2020/6/13 8:04,1.8
2020/6/13 8:12,1.7
2020/6/13 8:22,1.7
2020/6/13 8:32,1.6
2020/6/13 8:42,1.6
2020/6/13 8:52,1.6
2020/6/13 9:03,1.7
2020/6/13 9:12,1.2
2020/6/13 9:22,1.4
2020/6/13 9:32,1.3
2020/6/13 9:42,1.3
2020/6/13 9:52,1.5
2020/6/13 10:03,1.5
2020/6/13 10:13,1.5
2020/6/13 10:22,1.4
2020/6/13 10:32,1.5
2020/6/13 10:42,1.6
2020/6/13 10:52,1.4
2020/6/13 11:03,1
2020/6/13 11:12,1.3
2020/6/13 11:22,1.5
2020/6/13 11:32,1.3
2020/6/13 11:42,1.4
2020/6/13 11:52,1.4
2020/6/13 12:03,0.8
2020/6/13 12:12,1.3
2020/6/13 12:22,1.1
2020/6/13 12:32,1.4
2020/6/13 12:42,1.5
2020/6/13 12:52,1.1
2020/6/13 13:03,1.5
2020/6/13 13:12,1.5
2020/6/13 13:22,1.4
2020/6/13 13:32,1.4
2020/6/13 13:42,1.4
2020/6/13 13:52,1.4
2020/6/13 14:03,1.4
2020/6/13 14:12,1.5
2020/6/13 14:22,1.2
2020/6/13 14:32,1.6
2020/6/13 14:42,1.5
2020/6/13 14:52,1.2
2020/6/13 15:03,1.5
2020/6/13 15:12,1.4
2020/6/13 15:22,1.3
2020/6/13 15:32,1.5
2020/6/13 15:42,1.5
2020/6/13 15:52,1.5
2020/6/13 16:04,1.4
2020/6/13 16:12,1.5
2020/6/13 16:22,1.5
2020/6/13 16:32,1.5
2020/6/13 16:42,1.7
2020/6/13 16:52,1.6
2020/6/13 17:03,1.3
2020/6/13 17:12,1.5
2020/6/13 17:22,1.4
2020/6/13 17:32,0.8
2020/6/13 17:42,1.3
2020/6/13 17:52,1.3
2020/6/13 18:03,1.4
2020/6/13 18:12,1.3
2020/6/13 18:22,1.4
2020/6/13 18:32,1.4
2020/6/13 18:42,1.5
2020/6/13 18:52,1.5
2020/6/13 19:03,1.5
2020/6/13 19:12,1
2020/6/13 19:22,1.3
2020/6/13 19:32,1.3
2020/6/13 19:42,1.2
2020/6/13 19:52,1.5
2020/6/13 20:03,1.5
2020/6/13 20:12,1.4
2020/6/13 20:22,1.1
2020/6/13 20:32,1.3
2020/6/13 20:42,1.1
2020/6/13 20:52,1.3
2020/6/13 21:03,1.2
2020/6/13 21:12,1.5
2020/6/13 21:22,1.2
2020/6/13 21:32,1.3
2020/6/13 21:42,1
2020/6/13 21:52,1.4
2020/6/13 22:03,1
2020/6/13 22:12,1.1
2020/6/13 22:22,1.2
2020/6/13 22:32,1.4
2020/6/13 22:42,1.3
2020/6/13 22:52,1.2
2020/6/13 23:03,1.4
2020/6/13 23:12,1.3
2020/6/13 23:22,1.3
2020/6/13 23:32,1.1
2020/6/13 23:42,1.3
2020/6/13 23:52,1.3
2020/6/14 0:04,1.2
2020/6/14 0:13,1.2
2020/6/14 0:22,1
2020/6/14 0:32,1.6
2020/6/14 0:42,1.6
2020/6/14 0:52,1.3
2020/6/14 1:03,0.9
2020/6/14 1:12,1.7
2020/6/14 1:22,1.5
2020/6/14 1:33,1.4
2020/6/14 1:42,1.2
2020/6/14 1:52,1.4
2020/6/14 2:03,1.9
2020/6/14 2:12,1.4
2020/6/14 2:22,1.8
2020/6/14 2:32,1.6
2020/6/14 2:42,1.4
2020/6/14 2:52,1.5
2020/6/14 3:03,0.9
2020/6/14 3:12,1.5
2020/6/14 3:22,1.7
2020/6/14 3:32,1.7
2020/6/14 3:42,1.3
2020/6/14 3:52,1.3
2020/6/14 4:03,0.9
2020/6/14 4:12,1.8
2020/6/14 4:22,1.5
2020/6/14 4:32,1.5
2020/6/14 4:42,1.4
2020/6/14 4:52,1.5
2020/6/14 5:03,1.5
2020/6/14 5:12,1.4
2020/6/14 5:22,1.9
2020/6/14 5:32,1
2020/6/14 5:42,1.4
2020/6/14 5:52,1.6
2020/6/14 6:03,1
2020/6/14 6:12,1.4
2020/6/14 6:22,1.6
2020/6/14 6:32,1.6
2020/6/14 6:42,1.7
2020/6/14 6:52,1.5
2020/6/14 7:03,1.5
2020/6/14 7:12,1.1
2020/6/14 7:22,1.6
2020/6/14 7:32,1.2
2020/6/14 7:42,1.4
2020/6/14 7:52,1.3
2020/6/14 8:04,1.5
2020/6/14 8:12,1.5
2020/6/14 8:22,1.4
2020/6/14 8:32,0.9
2020/6/14 8:42,1.2
2020/6/14 8:52,1.5
2020/6/14 9:03,1
2020/6/14 9:12,1.6
2020/6/14 9:22,1.2
2020/6/14 9:32,0.9
2020/6/14 9:42,1.2
2020/6/14 9:52,0.7
2020/6/14 10:03,1.5
2020/6/14 10:13,1.2
2020/6/14 10:23,1.4
2020/6/14 10:32,1
2020/6/14 10:42,0.8
2020/6/14 10:52,1.2
2020/6/14 11:03,1.3
2020/6/14 11:12,1
2020/6/14 11:22,1.3
2020/6/14 11:32,1.1
2020/6/14 11:42,1.3
2020/6/14 11:52,1.1
2020/6/14 12:03,1.3
2020/6/14 12:12,0.9
2020/6/14 12:22,1.3
2020/6/14 12:32,0.8
2020/6/14 12:42,1.3
2020/6/14 12:52,0.8
2020/6/14 13:03,1.1
2020/6/14 13:12,0.8
2020/6/14 13:22,1.2
2020/6/14 13:32,1.2
2020/6/14 13:42,1
2020/6/14 13:52,1.2
2020/6/14 14:03,1.3
2020/6/14 14:12,1.1
2020/6/14 14:22,1.3
2020/6/14 14:32,1.3
2020/6/14 14:42,1.3
2020/6/14 14:52,1.3
2020/6/14 15:03,1.1
2020/6/14 15:12,1.4
2020/6/14 15:22,0.8
2020/6/14 15:32,0.9
2020/6/14 15:42,1.4
2020/6/14 15:52,1.3
2020/6/14 16:04,1.3
2020/6/14 16:12,1.5
2020/6/14 16:22,1.4
2020/6/14 16:32,1.3
2020/6/14 16:42,1.3
2020/6/14 16:52,1.3
2020/6/14 17:03,1.1
2020/6/14 17:12,1.3
2020/6/14 17:22,1.4
2020/6/14 17:32,1.4
2020/6/14 17:42,1.3
2020/6/14 17:52,1.2
2020/6/14 18:03,1.4
2020/6/14 18:12,0.8
2020/6/14 18:22,1.3
2020/6/14 18:32,1.3
2020/6/14 18:42,1.4
2020/6/14 18:52,1.2
2020/6/14 19:02,1.4
2020/6/14 19:12,1.5
2020/6/14 19:22,1.4
2020/6/14 19:32,1.3
2020/6/14 19:42,1
2020/6/14 19:52,1.3
2020/6/14 20:03,1.5
2020/6/14 20:12,1.1
2020/6/14 20:22,1.2
2020/6/14 20:32,1.1
2020/6/14 20:42,1.3
2020/6/14 20:52,1.1
2020/6/14 21:03,1.3
2020/6/14 21:12,1.1
2020/6/14 21:22,1.1
2020/6/14 21:32,1.1
2020/6/14 21:42,0.6
2020/6/14 21:52,0.8
2020/6/14 22:03,1
2020/6/14 22:12,0.6
2020/6/14 22:22,1.1
2020/6/14 22:32,1.2
2020/6/14 22:42,1.2
2020/6/14 22:52,1.3
2020/6/14 23:03,0.9
2020/6/14 23:12,1.4
2020/6/14 23:22,1.3
2020/6/14 23:32,1.4
2020/6/14 23:42,0.8
2020/6/14 23:52,0.8
2020/6/15 0:04,1.5
2020/6/15 0:12,1.1
2020/6/15 0:22,0.9
2020/6/15 0:32,1.3
2020/6/15 0:42,1.4
2020/6/15 0:52,1.3
2020/6/15 1:03,1.7
2020/6/15 1:12,2
2020/6/15 1:22,1.3
2020/6/15 1:32,1.4
2020/6/15 1:42,1.2
2020/6/15 1:52,1.5
2020/6/15 2:03,3.3
2020/6/15 2:12,1.9
2020/6/15 2:22,2.8
2020/6/15 2:32,2.1
2020/6/15 2:42,1.2
2020/6/15 2:52,1.3
2020/6/15 3:03,1.1
2020/6/15 3:12,1.5
2020/6/15 3:22,1.9
2020/6/15 3:32,1.7
2020/6/15 3:42,1.5
2020/6/15 3:52,1.5
2020/6/15 4:03,1.6
2020/6/15 4:12,1.1
2020/6/15 4:22,1.7
2020/6/15 4:32,1.5
2020/6/15 4:42,1
2020/6/15 4:52,1.3
2020/6/15 5:03,1.5
2020/6/15 5:12,1.5
2020/6/15 5:22,1.5
2020/6/15 5:32,0.9
2020/6/15 5:42,1.2
2020/6/15 5:52,1.3
2020/6/15 6:03,1.4
2020/6/15 6:12,1.4
2020/6/15 6:22,1.2
2020/6/15 6:32,1.4
2020/6/15 6:42,1.3
2020/6/15 6:52,1.2
2020/6/15 7:03,1.4
2020/6/15 7:12,0.9
2020/6/15 7:22,1.4
2020/6/15 7:32,1.1
2020/6/15 7:42,1.1
2020/6/15 7:52,1.1
2020/6/15 8:04,1.3
2020/6/15 8:12,1.1
2020/6/15 8:22,1.1
2020/6/15 8:32,1.2
2020/6/15 8:42,1.2
2020/6/15 8:52,1.1
2020/6/15 9:03,1.1
2020/6/15 9:12,0.7
2020/6/15 9:22,1.2
2020/6/15 9:32,1.1
2020/6/15 9:42,2
2020/6/15 9:52,1.6
2020/6/15 10:03,1.6
2020/6/15 10:12,1.3
2020/6/15 10:22,1.3
2020/6/15 10:32,1.3
2020/6/15 10:42,1.1
2020/6/15 10:52,0.8
2020/6/15 11:03,0.9
2020/6/15 11:12,1
2020/6/15 11:22,1.2
2020/6/15 11:32,1
2020/6/15 11:42,0.8
2020/6/15 11:52,0.5
2020/6/15 12:03,0.7
2020/6/15 12:12,0.7
2020/6/15 12:22,0.9
2020/6/15 12:32,0.9
2020/6/15 12:42,1
2020/6/15 12:52,1.1
2020/6/15 13:03,0.8
2020/6/15 13:12,0.9
2020/6/15 13:22,1
2020/6/15 13:32,1.1
2020/6/15 13:42,1
2020/6/15 13:52,0.9
2020/6/15 14:03,1.2
2020/6/15 14:12,1
2020/6/15 14:22,0.9
2020/6/15 14:32,1
2020/6/15 14:42,1
2020/6/15 14:52,0.6
2020/6/15 15:03,0.8
2020/6/15 15:12,1.1
2020/6/15 15:22,1.1
2020/6/15 15:32,0.9
2020/6/15 15:42,1.2
2020/6/15 15:52,1
2020/6/15 16:04,0.9
2020/6/15 16:12,0.7
2020/6/15 16:22,1.2
2020/6/15 16:32,1.2
2020/6/15 16:42,0.9
2020/6/15 16:52,1.2
2020/6/15 17:03,1.1
2020/6/15 17:12,1
2020/6/15 17:22,1.1
2020/6/15 17:32,0.8
2020/6/15 17:42,1.3
2020/6/15 17:52,1.3
2020/6/15 18:03,1.2
2020/6/15 18:12,0.8
2020/6/15 18:22,1.2
2020/6/15 18:32,1.4
2020/6/15 18:42,1.1
2020/6/15 18:52,1.3
2020/6/15 19:03,1.2
2020/6/15 19:12,1
2020/6/15 19:22,0.7
2020/6/15 19:32,0.5
2020/6/15 19:42,1.1
2020/6/15 19:52,0.8
2020/6/15 20:03,0.9
2020/6/15 20:13,1.1
2020/6/15 20:23,1.2
2020/6/15 20:32,1.1
2020/6/15 20:42,1
2020/6/15 20:52,1.2
2020/6/15 21:03,1
2020/6/15 21:12,1.2
2020/6/15 21:22,1.1
2020/6/15 21:32,1.2
2020/6/15 21:42,0.6
2020/6/15 21:52,1.2
2020/6/15 22:03,0.6
2020/6/15 22:12,0.7
2020/6/15 22:22,1
2020/6/15 22:32,1.2
2020/6/15 22:42,1.4
2020/6/15 22:52,1.2
2020/6/15 23:03,1
2020/6/15 23:12,0.9
2020/6/15 23:22,1.3
2020/6/15 23:32,0.9
2020/6/15 23:42,1
2020/6/15 23:52,1
2020/6/16 0:04,1.3
2020/6/16 0:12,1.4
2020/6/16 0:22,1.2
2020/6/16 0:32,1.1
2020/6/16 0:42,1.1
2020/6/16 0:52,1
2020/6/16 1:03,1.5
2020/6/16 1:12,1.4
2020/6/16 1:22,1.4
2020/6/16 1:32,1.2
2020/6/16 1:42,1.3
2020/6/16 1:52,1
2020/6/16 2:03,0.9
2020/6/16 2:12,0.7
2020/6/16 2:22,1.1
2020/6/16 2:32,0.9
2020/6/16 2:42,1.1
2020/6/16 2:52,1.4
2020/6/16 3:03,1.3
2020/6/16 3:12,0.7
2020/6/16 3:22,1.1
2020/6/16 3:32,1.2
2020/6/16 3:42,0.7
2020/6/16 3:52,1.5
2020/6/16 4:03,1.1
2020/6/16 4:12,2
2020/6/16 4:22,0.9
2020/6/16 4:32,2
2020/6/16 4:42,1.8
2020/6/16 4:52,1.6
2020/6/16 5:03,1.8
2020/6/16 5:12,1.1
2020/6/16 5:22,1.1
2020/6/16 5:32,1.7
2020/6/16 5:42,2
2020/6/16 5:52,1.5
2020/6/16 6:03,1.5
2020/6/16 6:12,1.5
2020/6/16 6:22,1
2020/6/16 6:32,1
2020/6/16 6:42,1.2
2020/6/16 6:52,1.5
2020/6/16 7:03,1.2
2020/6/16 7:12,1.6
2020/6/16 7:22,1.2
2020/6/16 7:32,1.3
2020/6/16 7:42,1.2
2020/6/16 7:52,1.1
2020/6/16 8:04,1.5
2020/6/16 8:12,1.1
2020/6/16 8:22,1.3
2020/6/16 8:32,0.6
2020/6/16 8:42,1.5
2020/6/16 8:52,1.3
2020/6/16 9:03,1.4
2020/6/16 9:12,1.2
2020/6/16 9:22,1.1
2020/6/16 9:32,1.2
2020/6/16 9:42,1.3
2020/6/16 9:52,1.4
2020/6/16 10:03,1.5
