TIME,value
2015/2/18 21:15,0.11392
2015/2/18 21:16,0.11347
2015/2/18 21:17,0.11073
2015/2/18 21:18,0.09196
2015/2/18 21:30,0.11314
2015/2/18 21:31,0.11575
2015/2/18 21:32,0.11621
2015/2/18 21:33,0.10688
2015/2/18 21:45,0.11067
2015/2/18 21:46,0.11917
2015/2/18 21:47,0.11809
2015/2/18 21:48,0.11193
2015/2/18 22:00,0.10073
2015/2/18 22:01,0.10639
2015/2/18 22:02,0.1121
2015/2/18 22:03,0.10285
2015/2/18 22:15,0.12808
2015/2/18 22:16,0.12716
2015/2/18 22:17,0.13219
2015/2/18 22:18,0.1452
2015/2/18 22:30,0.12856
2015/2/18 22:31,0.13607
2015/2/18 22:32,0.14223
2015/2/18 22:33,0.13108
2015/2/18 22:45,0.16785
2015/2/18 22:46,0.14027
2015/2/18 22:47,0.15365
2015/2/18 22:48,0.1694
2015/2/18 23:00,0.19094
2015/2/18 23:01,0.19839
2015/2/18 23:02,0.18378
2015/2/18 23:03,0.16738
2015/2/18 23:15,0.20363
2015/2/18 23:16,0.21803
2015/2/18 23:17,0.22807
2015/2/18 23:18,0.24442
2015/2/18 23:30,0.3028
2015/2/18 23:31,0.29679
2015/2/18 23:32,0.25593
2015/2/18 23:33,0.24926
2015/2/18 23:45,0.43711
2015/2/18 23:46,0.45432
2015/2/18 23:47,0.48624
2015/2/18 23:48,0.48703
2015/2/19 0:00,0.53422
2015/2/19 0:01,0.5292
2015/2/19 0:02,0.5324
2015/2/19 0:03,0.54248
2015/2/19 0:15,0.55365
2015/2/19 0:16,0.54792
2015/2/19 0:17,0.56299
2015/2/19 0:18,0.56006
2015/2/19 0:30,0.57263
2015/2/19 0:31,0.57408
2015/2/19 0:32,0.57235
2015/2/19 0:33,0.56386
2015/2/19 0:45,0.57648
2015/2/19 0:46,0.58354
2015/2/19 0:47,0.59336
2015/2/19 0:48,0.60298
2015/2/19 1:00,0.5991
2015/2/19 1:01,0.59929
2015/2/19 1:02,0.61505
2015/2/19 1:03,0.60702
2015/2/19 1:15,0.63106
2015/2/19 1:16,0.62281
2015/2/19 1:17,0.62741
2015/2/19 1:18,0.64372
2015/2/19 1:30,0.64307
2015/2/19 1:31,0.63794
2015/2/19 1:32,0.64838
2015/2/19 1:33,0.64735
2015/2/19 1:45,0.64602
2015/2/19 1:46,0.65157
2015/2/19 1:47,0.64769
2015/2/19 1:48,0.63162
2015/2/19 2:00,0.65098
2015/2/19 2:01,0.64792
2015/2/19 2:02,0.65226
2015/2/19 2:03,0.65743
2015/2/19 2:15,0.67046
2015/2/19 2:16,0.676
2015/2/19 2:17,0.67267
2015/2/19 2:18,0.68486
2015/2/19 2:30,0.71006
