TIME,value
2016/10/28 22:32,0.67714
2016/10/28 22:33,0.68244
2016/10/28 22:45,0.40697
2016/10/28 22:46,0.41323
2016/10/28 22:47,0.41734
2016/10/28 22:48,0.42753
2016/10/28 23:00,0.54632
2016/10/28 23:01,0.56736
2016/10/28 23:02,0.60774
2016/10/28 23:03,0.58806
2016/10/28 23:15,0.43984
2016/10/28 23:16,0.45375
2016/10/28 23:17,0.46414
2016/10/28 23:18,0.46787
2016/10/28 23:30,0.5318
2016/10/28 23:31,0.54427
2016/10/28 23:32,0.54222
2016/10/28 23:33,0.5445
2016/10/28 23:45,0.64274
2016/10/28 23:46,0.64198
2016/10/28 23:47,0.64906
2016/10/28 23:48,0.65138
2016/10/29 0:00,0.69666
2016/10/29 0:01,0.6897
2016/10/29 0:02,0.69016
2016/10/29 0:03,0.68002
2016/10/29 0:15,0.71762
2016/10/29 0:16,0.71704
2016/10/29 0:17,0.7228
2016/10/29 0:18,0.70987
2016/10/29 0:30,0.73447
2016/10/29 0:31,0.73125
2016/10/29 0:32,0.73034
2016/10/29 0:33,0.74818
2016/10/29 0:45,0.73131
2016/10/29 0:46,0.726
2016/10/29 0:47,0.72714
2016/10/29 0:48,0.7381
2016/10/29 1:00,0.74834
2016/10/29 1:01,0.75066
2016/10/29 1:02,0.74358
2016/10/29 1:03,0.74052
2016/10/29 1:15,0.73958
2016/10/29 1:16,0.73605
2016/10/29 1:17,0.74221
2016/10/29 1:18,0.74012
2016/10/29 1:30,0.72358
2016/10/29 1:31,0.72965
2016/10/29 1:32,0.73102
2016/10/29 1:33,0.72197
2016/10/29 1:45,0.72972
2016/10/29 1:46,0.72714
2016/10/29 1:47,0.72062
2016/10/29 1:48,0.726
2016/10/29 2:00,0.73296
2016/10/29 2:01,0.73559
2016/10/29 2:02,0.73468
2016/10/29 2:03,0.73205
2016/10/29 2:15,0.75337
2016/10/29 2:16,0.75248
2016/10/29 2:17,0.75545
2016/10/29 2:18,0.75504
2016/10/29 2:30,0.75807
2016/10/29 2:31,0.76028
2016/10/29 2:32,0.75454
2016/10/29 2:33,0.7623
2016/10/29 2:45,0.76321
2016/10/29 2:46,0.75659
2016/10/29 2:47,0.75979
2016/10/29 2:48,0.77924
2016/10/29 3:00,0.75858
2016/10/29 3:01,0.7591
2016/10/29 3:02,0.75356
2016/10/29 3:03,0.7381
2016/10/29 3:15,0.75595
2016/10/29 3:16,0.75591
2016/10/29 3:17,0.76253
2016/10/29 3:18,0.7502
2016/10/29 3:30,0.75905
2016/10/29 3:31,0.75827
2016/10/29 3:32,0.76344
2016/10/29 3:33,0.74778
2016/10/29 3:45,0.75776
2016/10/29 3:46,0.75636
